套件,文件,用例,状态,耗时秒,说明
tests,tests/unit/test_audit_network_batch7.py,test_borrow_approve_decides,passed,0.001,
tests,tests/unit/test_audit_network_batch8.py,test_frame_build_builds_skeleton,passed,0.002,
tests,tests/unit/test_audit_network_batch8.py,test_advice_match_categories,passed,0.001,
tests,tests/unit/test_audit_network_batch8.py,test_report_data_check_valid_and_violations,passed,0.002,
tests,tests/unit/test_audit_network_batch8.py,test_multi_review_approves_when_clean,passed,0.002,
tests,tests/unit/test_audit_network_batch8.py,test_result_distill_requires_approval,passed,0.002,
tests,tests/unit/test_audit_network_batch8.py,test_notice_mask_publish_masks_fields,passed,0.001,
tests,tests/unit/test_audit_network_batch8.py,test_batch8_uses_real_data_source_when_available,passed,0.001,
tests,tests/unit/test_audit_network_batch9.py,test_dispatch_creates_tasks_from_issues,passed,0.002,
tests,tests/unit/test_audit_network_batch9.py,test_plan_review_approves_when_owners_assigned,passed,0.002,
tests,tests/unit/test_audit_network_batch9.py,test_overdue_alert_flags_overdue_tasks,passed,0.001,
tests,tests/unit/test_audit_network_batch9.py,test_effect_verify_validates_evidence,passed,0.003,
tests,tests/unit/test_audit_network_batch9.py,test_close_and_publish_require_clean_verdict,passed,0.003,
tests,tests/unit/test_audit_network_batch9.py,test_batch9_uses_real_data_source_when_available,passed,0.001,
tests,tests/unit/test_audit_network_chain_runtimes.py,test_finance_clean_deduplicates_and_flags,passed,0.003,
tests,tests/unit/test_audit_network_chain_runtimes.py,test_finance_clean_rejects_unknown_inputs,passed,0.002,
tests,tests/unit/test_audit_network_chain_runtimes.py,test_anomaly_alert_flags_seeded_anomalies,passed,0.004,
tests,tests/unit/test_audit_network_chain_runtimes.py,test_risk_matrix_aggregates_six_channels,passed,0.008,
tests,tests/unit/test_audit_network_chain_runtimes.py,test_issue_judge_amount_and_report_chain,passed,0.007,
tests,tests/unit/test_audit_report_draft_runtime.py,test_confirmed_findings_produce_an_unsigned_report_draft,passed,0.002,
tests,tests/unit/test_audit_report_draft_runtime.py,test_report_draft_is_deterministic_over_the_same_finding_set,passed,0.003,
tests,tests/unit/test_audit_report_draft_runtime.py,test_template_version_is_part_of_the_report_identity,passed,0.003,
tests,tests/unit/test_audit_report_draft_runtime.py,test_sha256_mismatch_is_rejected,passed,0.002,
tests,tests/unit/test_audit_report_draft_runtime.py,test_unsupported_contract_version_is_rejected,passed,0.002,
tests,tests/unit/test_audit_report_draft_runtime.py,test_unconfirmed_finding_is_rejected,passed,0.002,
tests,tests/unit/test_audit_report_draft_runtime.py,test_invalid_severity_is_rejected,passed,0.002,
tests,tests/unit/test_audit_report_draft_runtime.py,test_path_escape_outside_read_root_is_rejected,passed,0.002,
tests,tests/unit/test_audit_report_draft_runtime.py,test_wrong_plugin_identity_is_rejected,passed,0.002,
tests,tests/unit/test_audit_workpaper_export_runtime.py,test_confirmed_findings_produce_a_read_only_workpaper_draft,passed,0.003,
tests,tests/unit/test_audit_workpaper_export_runtime.py,test_export_is_deterministic_over_the_same_finding_set,passed,0.003,
tests,tests/unit/test_audit_workpaper_export_runtime.py,test_max_findings_truncation_marks_the_export_truncated,passed,0.002,
tests,tests/unit/test_audit_workpaper_export_runtime.py,test_sha256_mismatch_is_rejected,passed,0.002,
tests,tests/unit/test_audit_workpaper_export_runtime.py,test_unsupported_contract_version_is_rejected,passed,0.002,
tests,tests/unit/test_audit_workpaper_export_runtime.py,test_unconfirmed_finding_is_rejected,passed,0.002,
tests,tests/unit/test_audit_workpaper_export_runtime.py,test_invalid_severity_is_rejected,passed,0.002,
tests,tests/unit/test_audit_workpaper_export_runtime.py,test_path_escape_outside_read_root_is_rejected,passed,0.002,
tests,tests/unit/test_audit_workpaper_export_runtime.py,test_wrong_plugin_identity_is_rejected,passed,0.002,
tests,tests/unit/test_desktop_shell.py,test_desktop_shell_has_a_secure_electron_entrypoint,passed,0.001,
tests,tests/unit/test_desktop_shell.py,test_desktop_shell_exposes_only_enumerated_window_chrome_controls,passed,0.001,
tests,tests/unit/test_desktop_shell.py,test_desktop_wheel_never_triggers_global_zoom_and_window_starts_maximized,passed,0.001,
tests,tests/unit/test_desktop_shell.py,test_desktop_renderer_uses_component_library_and_stock_terminal_tokens,passed,0.001,
tests,tests/unit/test_desktop_shell.py,test_desktop_knowledge_workbench_exposes_real_management_and_retrieval,passed,0.001,
tests,tests/unit/test_desktop_shell.py,test_desktop_has_cross_domain_operations_workbenches,passed,0.001,
tests,tests/unit/test_desktop_shell.py,test_desktop_aiops_governance_exposes_only_lineage_and_human_canary_review,passed,0.001,
tests,tests/unit/test_desktop_shell.py,test_desktop_graph_workbench_uses_bounded_force_visualization,passed,0.001,
tests,tests/unit/test_desktop_shell.py,test_desktop_graph_workbench_shows_multigraph_governance_without_direct_execution,passed,0.001,
tests,tests/unit/test_desktop_shell.py,test_desktop_graph_extraction_proposals_use_only_exact_declared_paths,passed,0.001,
tests,tests/unit/test_desktop_shell.py,test_desktop_plugin_topology_workbench_is_plan_only_and_uses_multi_axis_catalog,passed,0.001,
tests,tests/unit/test_desktop_shell.py,test_desktop_uses_one_bounded_scroll_surface_for_every_workspace_view,passed,0.001,
tests,tests/unit/test_desktop_shell.py,test_desktop_knowledge_folder_import_keeps_relative_paths_inside_main_process,passed,0.001,
tests,tests/unit/test_experience_core.py,test_wilson_empty_sample_is_zero,passed,0.000,
tests,tests/unit/test_experience_core.py,test_wilson_single_success_is_conservative_not_one,passed,0.000,
tests,tests/unit/test_experience_core.py,test_wilson_large_sample_approaches_rate,passed,0.000,
tests,tests/unit/test_experience_core.py,test_wilson_rejects_impossible_counts,passed,0.000,
tests,tests/unit/test_experience_core.py,test_half_life_decay[0-1.0],passed,0.001,
tests,tests/unit/test_experience_core.py,test_half_life_decay[90-0.5],passed,0.000,
tests,tests/unit/test_experience_core.py,test_half_life_decay[180-0.25],passed,0.000,
tests,tests/unit/test_experience_core.py,test_decay_monotonic_and_bounded,passed,0.000,
tests,tests/unit/test_experience_core.py,test_display_weight_zero_without_sample,passed,0.000,
tests,tests/unit/test_experience_core.py,test_display_weight_grows_with_usage_and_respects_decay,passed,0.000,
tests,tests/unit/test_experience_core.py,test_latency_ms,passed,0.000,
tests,tests/unit/test_experience_core.py,test_extracts_one_real_handover,passed,0.000,
tests,tests/unit/test_experience_core.py,test_seed_input_without_source_is_skipped,passed,0.000,
tests,tests/unit/test_experience_core.py,test_self_loop_is_skipped,passed,0.000,
tests,tests/unit/test_experience_core.py,test_retry_collapses_to_final_attempt,passed,0.000,
tests,tests/unit/test_experience_core.py,test_non_terminal_attempts_ignored,passed,0.000,
tests,tests/unit/test_experience_core.py,test_handover_order_is_deterministic,passed,0.000,
tests,tests/unit/test_experience_core.py,test_edge_rollup_counts_and_declared_or,passed,0.000,
tests,tests/unit/test_experience_core.py,test_edge_rollup_is_time_free_and_repeatable,passed,0.000,
tests,tests/unit/test_experience_core.py,test_edge_rollup_caps_evidence_runs,passed,0.000,
tests,tests/unit/test_experience_core.py,test_node_rollup_error_kind_histogram,passed,0.000,
tests,tests/unit/test_experience_core.py,test_suggestion_proposed_can_accept_or_dismiss,passed,0.000,
tests,tests/unit/test_experience_core.py,test_suggestion_terminal_is_frozen,passed,0.000,
tests,tests/unit/test_experience_core.py,test_suggestion_same_decision_is_idempotent,passed,0.000,
tests,tests/unit/test_experience_core.py,test_suggestion_only_proposed_accumulates_evidence,passed,0.000,
tests,tests/unit/test_graph_benchmark_script.py,test_golden_query_benchmark_refuses_interactive_database,passed,0.001,
tests,tests/unit/test_graph_benchmark_script.py,test_golden_query_benchmark_has_no_delete_statement,passed,0.001,
tests,tests/unit/test_graph_extraction.py,test_candidate_contract_rejects_unregistered_relation,passed,0.000,
tests,tests/unit/test_graph_extraction.py,test_candidate_contract_rejects_non_namespaced_node_key,passed,0.000,
tests,tests/unit/test_graph_extraction.py,test_candidate_contract_rejects_relation_without_target,passed,0.000,
tests,tests/unit/test_graph_extraction.py,test_candidate_contract_rejects_bad_confidence,passed,0.000,
tests,tests/unit/test_graph_extraction.py,test_valid_candidate_passes_contract,passed,0.000,
tests,tests/unit/test_graph_extraction.py,test_registered_relations_are_finite_vocabulary,passed,0.000,
tests,tests/unit/test_graph_extraction.py,test_extract_text_discovers_entities_and_relations,passed,0.000,
tests,tests/unit/test_graph_extraction.py,test_extract_text_is_deterministic_and_dedupes,passed,0.000,
tests,tests/unit/test_gui_shell.py,test_control_plane_serves_the_static_dashboard_shell,passed,0.071,
tests,tests/unit/test_gui_shell.py,test_control_plane_serves_dashboard_assets,passed,0.068,
tests,tests/unit/test_isolated_plugin_runtime.py,test_isolated_runtime_reads_a_declared_local_artifact_and_returns_auditable_output,passed,0.072,
tests,tests/unit/test_isolated_plugin_runtime.py,test_isolated_runtime_does_not_start_a_child_when_policy_denies,passed,0.004,
tests,tests/unit/test_isolated_plugin_runtime.py,test_isolated_runtime_rejects_an_artifact_outside_its_declared_read_root,passed,0.068,
tests,tests/unit/test_isolated_plugin_runtime.py,test_isolated_runtime_runs_ledger_quality_in_a_child_process,passed,0.071,
tests,tests/unit/test_isolated_plugin_runtime.py,test_isolated_runtime_rejects_a_tampered_artifact_reference,passed,0.069,
tests,tests/unit/test_knowledge_entity_relation_runtime.py,test_golden_document_extracts_entities_and_related_party_relation,passed,0.003,
tests,tests/unit/test_knowledge_entity_relation_runtime.py,test_entity_candidate_budget_truncation_is_marked,passed,0.002,
tests,tests/unit/test_knowledge_entity_relation_runtime.py,test_sha256_mismatch_is_rejected,passed,0.002,
tests,tests/unit/test_knowledge_entity_relation_runtime.py,test_unsupported_language_is_rejected,passed,0.002,
tests,tests/unit/test_knowledge_graph_proposal_runtime.py,test_golden_candidate_set_builds_a_deterministic_proposal_draft,passed,0.002,
tests,tests/unit/test_knowledge_graph_proposal_runtime.py,test_snapshot_marks_duplicates_and_type_conflicts,passed,0.003,
tests,tests/unit/test_knowledge_graph_proposal_runtime.py,test_same_name_with_distinct_types_is_a_conflict,passed,0.002,
tests,tests/unit/test_knowledge_graph_proposal_runtime.py,test_max_proposals_truncates_propsal_budget,passed,0.002,
tests,tests/unit/test_knowledge_graph_proposal_runtime.py,test_duplicate_relation_candidates_are_deduplicated,passed,0.002,
tests,tests/unit/test_knowledge_graph_proposal_runtime.py,test_sha256_mismatch_is_rejected,passed,0.002,
tests,tests/unit/test_knowledge_graph_proposal_runtime.py,test_unknown_entity_type_is_rejected,passed,0.002,
tests,tests/unit/test_knowledge_graph_proposal_runtime.py,test_unsupported_space_level_is_rejected,passed,0.002,
tests,tests/unit/test_knowledge_lifecycle_unit.py,test_checksum_is_stable_for_uuid_payloads,passed,0.000,
tests,tests/unit/test_knowledge_lifecycle_unit.py,test_unsupported_change_kind_is_rejected_before_database_access,passed,0.000,
tests,tests/unit/test_knowledge_retention_recommendation_runtime.py,test_active_document_with_references_is_retained,passed,0.002,
tests,tests/unit/test_knowledge_retention_recommendation_runtime.py,test_idle_document_without_references_is_archived,passed,0.002,
tests,tests/unit/test_knowledge_retention_recommendation_runtime.py,test_very_idle_document_is_only_a_delete_candidate,passed,0.003,
tests,tests/unit/test_knowledge_retention_recommendation_runtime.py,test_sensitive_document_is_retained_regardless_of_idle_time,passed,0.002,
tests,tests/unit/test_knowledge_retention_recommendation_runtime.py,test_recommendation_is_deterministic_over_the_same_inputs,passed,0.002,
tests,tests/unit/test_knowledge_retention_recommendation_runtime.py,test_tampered_sha256_is_rejected,passed,0.002,
tests,tests/unit/test_knowledge_retrieval_unit.py,test_ollama_embedder_requires_exact_contract_dimension,passed,0.001,
tests,tests/unit/test_knowledge_retrieval_unit.py,test_ollama_failure_is_an_explicit_unavailable_state,passed,0.000,
tests,tests/unit/test_knowledge_retrieval_unit.py,test_hybrid_fusion_rewards_results_present_in_both_rankings,passed,0.000,
tests,tests/unit/test_knowledge_source_unit.py,test_readme_manifest_reads_only_explicit_root_files,passed,0.002,
tests,tests/unit/test_knowledge_source_unit.py,test_readme_manifest_rejects_path_escape,passed,0.002,
tests,tests/unit/test_knowledge_source_unit.py,test_file_uri_round_trip_for_windows_drive,passed,0.000,
tests,tests/unit/test_modular_architecture_docs.py,test_modular_design_preserves_originals_and_defines_runtime_profiles,passed,0.013,
tests,tests/unit/test_modular_architecture_docs.py,test_modular_database_plan_has_independent_ownership_and_no_cross_module_fk,passed,0.001,
tests,tests/unit/test_modular_architecture_docs.py,test_first_module_instruction_is_standalone_knowledge_library,passed,0.000,
tests,tests/unit/test_nebula_graph.py,test_group_segment_handles_three_and_two_segment_ids,passed,0.000,
tests,tests/unit/test_nebula_graph.py,test_classify_mapping[audit.mandate.demand-collect-biz-s1],passed,0.000,
tests,tests/unit/test_nebula_graph.py,test_classify_mapping[audit.risk.matrix-build-biz-s2],passed,0.000,
tests,tests/unit/test_nebula_graph.py,test_classify_mapping[audit.field.workpaper-build-biz-s4],passed,0.000,
tests,tests/unit/test_nebula_graph.py,test_classify_mapping[audit.evidence-lineage-biz-s5],passed,0.000,
tests,tests/unit/test_nebula_graph.py,test_classify_mapping[audit.report-draft-biz-s7],passed,0.000,
tests,tests/unit/test_nebula_graph.py,test_classify_mapping[audit.govern.rule-iteration-gov-None],passed,0.000,
tests,tests/unit/test_nebula_graph.py,test_classify_mapping[audit.foundation.ocr-extract-base-None],passed,0.000,
tests,tests/unit/test_nebula_graph.py,test_classify_mapping[audit.zzz.unknown-thing-biz-s0],passed,0.000,
tests,tests/unit/test_nebula_graph.py,test_every_discovered_plugin_is_included_once,passed,0.015,
tests,tests/unit/test_nebula_graph.py,test_node_shape_and_layers_are_consistent,passed,0.007,
tests,tests/unit/test_nebula_graph.py,test_shipped_directory_has_no_ungrouped_plugin,passed,0.007,
tests,tests/unit/test_nebula_graph.py,test_verified_only_restricts_to_runnable,passed,0.008,
tests,tests/unit/test_nebula_graph.py,test_cluster_edges_and_trunk,passed,0.007,
tests,tests/unit/test_nebula_graph.py,test_new_contract_only_plugin_appears_automatically,passed,0.002,
tests,tests/unit/test_nebula_graph.py,test_new_field_plugin_auto_joins_stage_cluster,passed,0.002,
tests,tests/unit/test_nebula_graph.py,test_dataflow_edge_wires_output_contract_to_matching_input,passed,0.003,
tests,tests/unit/test_nebula_graph.py,test_shipped_dataflow_edges_are_port_consistent,passed,0.008,
tests,tests/unit/test_nebula_graph.py,test_cross_edge_wires_invokes_to_foundation_only,passed,0.003,
tests,tests/unit/test_nebula_graph.py,test_shipped_cross_edges_target_support_layer,passed,0.007,
tests,tests/unit/test_phase0_skeleton.py,test_phase0_required_files_exist,passed,0.001,
tests,tests/unit/test_phase0_skeleton.py,test_package_json_is_valid,passed,0.000,
tests,tests/unit/test_phase0_skeleton.py,test_compose_declares_pgvector_pg16,passed,0.000,
tests,tests/unit/test_phase0_skeleton.py,test_phase0_has_a_disposable_empty_database_bootstrap_check,passed,0.001,
tests,tests/unit/test_phase1_api.py,test_health_is_live_without_opening_database,passed,0.067,
tests,tests/unit/test_phase1_api.py,test_invalid_trace_id_is_replaced_with_uuid,passed,0.068,
tests,tests/unit/test_phase1_api.py,test_ui_bootstrap_is_framework_independent_and_policy_aware,passed,0.067,
tests,tests/unit/test_phase1_api.py,test_ui_contributions_returns_safe_empty_page_until_catalog_repository_exists,passed,0.331,
tests,tests/unit/test_phase1_api.py,test_knowledge_ingest_rejects_path_escape,passed,0.068,
tests,tests/unit/test_phase1_api.py,test_upload_folder_paths_cannot_escape_the_staging_root,passed,0.000,
tests,tests/unit/test_phase2_knowledge.py,test_chunk_text_preserves_paragraphs_and_splits_long_text,passed,0.000,
tests,tests/unit/test_phase2_knowledge.py,test_ingest_dry_run_is_deterministic,passed,0.004,
tests,tests/unit/test_phase2_knowledge.py,test_markdown_front_matter_is_not_indexed_and_title_is_extracted,passed,0.002,
tests,tests/unit/test_phase2_knowledge.py,test_chunk_text_normalizes_crlf_without_creating_empty_chunks,passed,0.000,
tests,tests/unit/test_phase2_knowledge.py,test_dry_run_extracts_csv_docx_and_xlsx_without_running_macros,passed,0.010,
tests,tests/unit/test_phase2_knowledge.py,test_pdf_image_and_media_are_registered_for_local_extractors_without_execution,passed,0.003,
tests,tests/unit/test_phase2_knowledge.py,test_local_rich_file_adapter_catalog_exposes_interfaces_without_execution,passed,0.001,
tests,tests/unit/test_phase5_policy.py,test_deny_always_wins_over_allow,passed,0.001,
tests,tests/unit/test_phase5_policy.py,test_auto_only_allows_low_risk_unknown_capability,passed,0.000,
tests,tests/unit/test_phase5_policy.py,test_policy_rules_match_arguments_and_deny_invalid_risk,passed,0.000,
tests,tests/unit/test_phase5_policy.py,test_freeze_rule_cannot_be_overridden_by_allow,passed,0.000,
tests,tests/unit/test_phase5_policy.py,test_disabled_rule_is_not_evaluated,passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_plan_key_is_rejected[plan-../../../../pwned],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_plan_key_is_rejected[../../etc/passwd],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_plan_key_is_rejected[plan-a/b],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_plan_key_is_rejected[plan-a\\b],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_plan_key_is_rejected[..],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_plan_key_is_rejected[.],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_plan_key_is_rejected[/absolute],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_plan_key_is_rejected[C:/windows],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_plan_key_is_rejected[plan-a/../../../x],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_plan_key_is_rejected[plan- ],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_plan_key_is_rejected[plan-a.],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_plan_key_is_rejected[plan-xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_node_id_is_rejected[plan-../../../../pwned],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_node_id_is_rejected[../../etc/passwd],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_node_id_is_rejected[plan-a/b],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_node_id_is_rejected[plan-a\\b],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_node_id_is_rejected[..],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_node_id_is_rejected[.],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_node_id_is_rejected[/absolute],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_node_id_is_rejected[C:/windows],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_node_id_is_rejected[plan-a/../../../x],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_node_id_is_rejected[plan- ],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_node_id_is_rejected[plan-a.],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_node_id_is_rejected[plan-xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_edge_id_is_rejected[plan-../../../../pwned],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_edge_id_is_rejected[../../etc/passwd],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_edge_id_is_rejected[plan-a/b],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_edge_id_is_rejected[plan-a\\b],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_edge_id_is_rejected[..],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_edge_id_is_rejected[.],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_edge_id_is_rejected[/absolute],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_edge_id_is_rejected[C:/windows],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_edge_id_is_rejected[plan-a/../../../x],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_edge_id_is_rejected[plan- ],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_edge_id_is_rejected[plan-a.],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_traversal_edge_id_is_rejected[plan-xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx],passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_safe_identifiers_still_compile,passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_missing_or_empty_plan_key_is_rejected,passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_executor_refuses_a_plan_that_bypassed_the_compiler,passed,0.002,
tests,tests/unit/test_plan_identifier_safety.py,test_executor_node_dir_stays_inside_the_staging_root,passed,0.002,
tests,tests/unit/test_plan_identifier_safety.py,test_compiled_plan_carries_its_seed_injection_points,passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_seed_keys_are_sorted_and_filterable,passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_seed_inputs_do_not_change_the_execution_hash,passed,0.000,
tests,tests/unit/test_plan_identifier_safety.py,test_adapter_derives_provenance_from_the_contract_field,passed,0.002,
tests,tests/unit/test_plan_identifier_safety.py,test_adapter_refuses_to_fabricate_provenance,passed,0.002,
tests,tests/unit/test_plan_identifier_safety.py,test_adapter_rejects_a_wrong_contract,passed,0.002,
tests,tests/unit/test_plugin_protocol_data_verifier.py,test_plugin_protocol_data_verifier_is_explicitly_read_only,passed,0.001,
tests,tests/unit/test_plugin_topology_approval_unit.py,test_approval_schema_accepts_approve_without_reason,passed,0.001,
tests,tests/unit/test_plugin_topology_approval_unit.py,test_approval_schema_requires_reason_for_reject,passed,0.001,
tests,tests/unit/test_plugin_topology_approval_unit.py,test_approval_schema_rejects_unknown_decision_and_missing_key,passed,0.001,
tests,tests/unit/test_plugin_topology_approval_unit.py,test_approval_request_model_parse,passed,0.000,
tests,tests/unit/test_plugin_topology_approval_unit.py,test_execution_request_schema_accepts_simulated_and_isolated_requires_reason,passed,0.001,
tests,tests/unit/test_plugin_topology_approval_unit.py,test_execution_request_model_parse,passed,0.000,
tests,tests/unit/test_plugin_topology_approval_unit.py,test_ledger_schema_rejects_payload_body,passed,0.001,
tests,tests/unit/test_plugin_topology_approval_unit.py,test_ledger_schema_accepts_isolated_mode_with_real_artifact_refs,passed,0.001,
tests,tests/unit/test_plugin_topology_approval_unit.py,test_validate_ledger_passes_service_projection,passed,0.000,
tests,tests/unit/test_plugin_topology_approval_unit.py,test_transition_approve_only_for_materialized_requires_approval,passed,0.000,
tests,tests/unit/test_plugin_topology_approval_unit.py,test_approval_ref_is_deterministic,passed,0.000,
tests,tests/unit/test_plugin_topology_approval_unit.py,test_gate_blockers_detects_denied_and_pending_approval,passed,0.000,
tests,tests/unit/test_plugin_topology_approval_unit.py,test_gate_blockers_pass_when_every_node_green,passed,0.000,
tests,tests/unit/test_plugin_topology_approval_unit.py,test_node_output_checksum_is_deterministic_and_order_stable,passed,0.000,
tests,tests/unit/test_plugin_topology_chain_unit.py,test_chain_materialize_is_deterministic,passed,0.000,
tests,tests/unit/test_plugin_topology_chain_unit.py,test_chain_reproduces_migration_seed_checksum,passed,0.000,
tests,tests/unit/test_plugin_topology_chain_unit.py,test_chain_topological_order_tie_breaks_by_slot_key,passed,0.000,
tests,tests/unit/test_plugin_topology_chain_unit.py,test_chain_contract_binding_wires_shared_item_and_blocks_payloads,passed,0.000,
tests,tests/unit/test_plugin_topology_chain_unit.py,test_chain_bridge_binding_uses_public_ref_only,passed,0.000,
tests,tests/unit/test_plugin_topology_chain_unit.py,test_chain_rejects_bridge_edge_without_registered_bridge,passed,0.000,
tests,tests/unit/test_plugin_topology_chain_unit.py,test_chain_rejects_invalid_bridge_ref_kind,passed,0.000,
tests,tests/unit/test_plugin_topology_chain_unit.py,test_chain_rejects_no_shared_contract_item,passed,0.000,
tests,tests/unit/test_plugin_topology_chain_unit.py,test_chain_rejects_contract_version_mismatch,passed,0.000,
tests,tests/unit/test_plugin_topology_chain_unit.py,test_chain_rejects_cycles,passed,0.000,
tests,tests/unit/test_plugin_topology_chain_unit.py,test_intent_generator_projects_contract_bound_inputs_in_chain_order,passed,0.000,
tests,tests/unit/test_plugin_topology_chain_unit.py,test_intent_generator_derives_inputs_from_wired_bindings,passed,0.000,
tests,tests/unit/test_plugin_topology_chain_unit.py,test_intent_generator_applies_decision_overrides,passed,0.000,
tests,tests/unit/test_plugin_topology_chain_unit.py,test_intent_json_rejects_invalid_projections,passed,0.000,
tests,tests/unit/test_plugin_topology_chain_unit.py,test_intent_schema_forbids_executable_fields,passed,0.001,
tests,tests/unit/test_plugin_topology_chain_unit.py,test_invocation_chain_schema_rejects_execution_mode,passed,0.001,
tests,tests/unit/test_plugin_topology_chain_unit.py,test_chain_request_model_parses_valid_and_rejects_invalid,passed,0.000,
tests,tests/unit/test_plugin_topology_chain_unit.py,test_runtime_adapter_contract_never_invokes,passed,0.000,
tests,tests/unit/test_plugin_topology_chain_unit.py,test_policy_adapter_contract_counts_approvals,passed,0.000,
tests,tests/unit/test_plugin_topology_chain_unit.py,test_agent_adapter_contract_creates_no_task,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_anchor_request_accepts_valid_payload,passed,0.001,
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_anchor_request_accepts_all_scope_enum,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_anchor_request_rejects_unknown_scope,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_anchor_request_rejects_missing_idempotency_key,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_anchor_request_parse_round_trips,passed,0.001,
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_anchor_request_rejects_extra_fields,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_anchor_projection_accepts_valid,passed,0.001,
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_anchor_projection_validate_passes,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_anchor_projection_rejects_bad_row_hash,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_anchor_projection_rejects_bad_prev_hash,passed,0.000,
